candidate_id,years_experience,education_level,skills,experience_description,position_applied,suitable
CAND_0893,14,master,"linux, nodejs, statistics, agile, python","Worked as developer for 14 years with expertise in linux, nodejs, statistics",developer,1
CAND_0894,1,associate,"azure, javascript","Worked as consultant for 1 years with expertise in azure, javascript",consultant,0
CAND_0895,3,bachelor,"scrum, nodejs, project management, excel, leadership, react, statistics, sql","Worked as developer for 3 years with expertise in scrum, nodejs, project management",developer,1
CAND_0896,5,high_school,"data analysis, communication, machine learning","Worked as consultant for 5 years with expertise in data analysis, communication, machine learning",consultant,0
CAND_0897,15,bachelor,"nodejs, javascript, data analysis","Worked as analyst for 15 years with expertise in nodejs, javascript, data analysis",analyst,1
CAND_0898,5,associate,"teamwork, aws, python, linux, communication","Worked as developer for 5 years with expertise in teamwork, aws, python",developer,1
CAND_0899,4,bachelor,"git, machine learning, docker, communication, excel, react","Worked as consultant for 4 years with expertise in git, machine learning, docker",consultant,1
CAND_0900,0,phd,"statistics, azure, linux, agile, excel, leadership, java, data analysis","Worked as developer for 0 years with expertise in statistics, azure, linux",developer,1
CAND_0901,15,associate,"python, nodejs, sql","Worked as developer for 15 years with expertise in python, nodejs, sql",developer,0
CAND_0902,5,phd,"project management, excel, sql, docker","Worked as manager for 5 years with expertise in project management, excel, sql",manager,1
CAND_0903,0,associate,"statistics, javascript, project management, java","Worked as analyst for 0 years with expertise in statistics, javascript, project management",analyst,0
CAND_0904,10,associate,"docker, nodejs","Worked as manager for 10 years with expertise in docker, nodejs",manager,0
CAND_0905,4,phd,"project management, nodejs, azure, git, data analysis, python, excel, javascript","Worked as analyst for 4 years with expertise in project management, nodejs, azure",analyst,1
CAND_0906,7,bachelor,"machine learning, scrum, java, docker, statistics, nodejs, agile","Worked as manager for 7 years with expertise in machine learning, scrum, java",manager,1
CAND_0907,4,master,"machine learning, nodejs, scrum, communication, excel, git, react, linux","Worked as analyst for 4 years with expertise in machine learning, nodejs, scrum",analyst,1
CAND_0908,15,associate,"leadership, react","Worked as manager for 15 years with expertise in leadership, react",manager,0
CAND_0909,11,master,"machine learning, leadership, agile, project management, teamwork, communication, react","Worked as developer for 11 years with expertise in machine learning, leadership, agile",developer,1
CAND_0910,4,master,"java, teamwork, nodejs, react, scrum","Worked as manager for 4 years with expertise in java, teamwork, nodejs",manager,1
CAND_0911,12,bachelor,"data analysis, machine learning, agile, communication, sql","Worked as manager for 12 years with expertise in data analysis, machine learning, agile",manager,1
CAND_0912,4,high_school,"azure, aws, agile, statistics, javascript","Worked as consultant for 4 years with expertise in azure, aws, agile",consultant,0
CAND_0913,13,master,"scrum, java, linux, data analysis, agile, machine learning, kubernetes","Worked as manager for 13 years with expertise in scrum, java, linux",manager,1
CAND_0914,13,high_school,"python, leadership, excel, statistics, data analysis, react","Worked as consultant for 13 years with expertise in python, leadership, excel",consultant,1
CAND_0915,16,associate,"teamwork, leadership, java, react, agile","Worked as developer for 16 years with expertise in teamwork, leadership, java",developer,1
CAND_0916,4,phd,"project management, data analysis, scrum","Worked as developer for 4 years with expertise in project management, data analysis, scrum",developer,1
CAND_0917,12,bachelor,"leadership, communication, react, sql, azure, aws, java","Worked as analyst for 12 years with expertise in leadership, communication, react",analyst,1
CAND_0918,12,associate,"scrum, javascript, communication","Worked as analyst for 12 years with expertise in scrum, javascript, communication",analyst,0
CAND_0919,16,high_school,"nodejs, sql, scrum, linux, statistics, communication, python, aws","Worked as consultant for 16 years with expertise in nodejs, sql, scrum",consultant,1
CAND_0920,3,high_school,"scrum, azure, communication, docker, nodejs, linux, agile, git","Worked as manager for 3 years with expertise in scrum, azure, communication",manager,0
CAND_0921,8,high_school,"leadership, docker, python, teamwork, sql, aws","Worked as consultant for 8 years with expertise in leadership, docker, python",consultant,1
CAND_0922,15,master,"leadership, nodejs, python, aws, data analysis, linux, azure","Worked as analyst for 15 years with expertise in leadership, nodejs, python",analyst,1
CAND_0923,17,high_school,"sql, kubernetes","Worked as developer for 17 years with expertise in sql, kubernetes",developer,0
CAND_0924,11,bachelor,"docker, leadership, javascript, excel, project management, python, sql, linux","Worked as designer for 11 years with expertise in docker, leadership, javascript",designer,1
CAND_0925,4,high_school,"docker, sql, project management, java, nodejs, teamwork, statistics, python","Worked as consultant for 4 years with expertise in docker, sql, project management",consultant,1
CAND_0926,6,master,"machine learning, teamwork, java, data analysis, azure, linux, scrum, nodejs","Worked as consultant for 6 years with expertise in machine learning, teamwork, java",consultant,1
CAND_0927,12,phd,"statistics, aws, excel, react, kubernetes, machine learning, docker, git","Worked as developer for 12 years with expertise in statistics, aws, excel",developer,1
CAND_0928,10,associate,"machine learning, project management","Worked as analyst for 10 years with expertise in machine learning, project management",analyst,0
CAND_0929,17,master,"python, statistics, nodejs, excel, azure, linux, java, javascript","Worked as designer for 17 years with expertise in python, statistics, nodejs",designer,1
CAND_0930,7,phd,"react, excel, machine learning, git, azure, java","Worked as consultant for 7 years with expertise in react, excel, machine learning",consultant,1
CAND_0931,8,master,"linux, scrum, project management, data analysis, kubernetes, python","Worked as consultant for 8 years with expertise in linux, scrum, project management",consultant,1
CAND_0932,13,bachelor,"scrum, excel, statistics, agile, azure, data analysis","Worked as manager for 13 years with expertise in scrum, excel, statistics",manager,1
CAND_0933,3,master,"react, excel, project management, azure, communication, linux, teamwork, sql","Worked as developer for 3 years with expertise in react, excel, project management",developer,1
CAND_0934,19,high_school,"java, nodejs, project management, react, javascript","Worked as designer for 19 years with expertise in java, nodejs, project management",designer,1
CAND_0935,9,high_school,"leadership, git, nodejs","Worked as consultant for 9 years with expertise in leadership, git, nodejs",consultant,0
CAND_0936,7,phd,"teamwork, azure, python","Worked as analyst for 7 years with expertise in teamwork, azure, python",analyst,1
CAND_0937,1,phd,"agile, docker, kubernetes","Worked as developer for 1 years with expertise in agile, docker, kubernetes",developer,0
CAND_0938,17,phd,"sql, git, data analysis, kubernetes, react, docker, java, leadership","Worked as designer for 17 years with expertise in sql, git, data analysis",designer,1
CAND_0939,3,associate,"git, javascript, docker, azure","Worked as developer for 3 years with expertise in git, javascript, docker",developer,0
CAND_0940,3,associate,"nodejs, azure, teamwork, communication, javascript, machine learning, data analysis","Worked as consultant for 3 years with expertise in nodejs, azure, teamwork",consultant,0
CAND_0941,19,associate,"linux, teamwork, docker","Worked as analyst for 19 years with expertise in linux, teamwork, docker",analyst,0
CAND_0942,7,bachelor,"azure, statistics","Worked as analyst for 7 years with expertise in azure, statistics",analyst,1
CAND_0943,9,bachelor,"leadership, agile, teamwork, project management, git, aws, java, machine learning","Worked as analyst for 9 years with expertise in leadership, agile, teamwork",analyst,1
CAND_0944,14,phd,"javascript, agile, leadership","Worked as analyst for 14 years with expertise in javascript, agile, leadership",analyst,1
CAND_0945,0,bachelor,"excel, java, javascript, kubernetes","Worked as consultant for 0 years with expertise in excel, java, javascript",consultant,0
CAND_0946,9,associate,"agile, teamwork","Worked as analyst for 9 years with expertise in agile, teamwork",analyst,0
CAND_0947,4,bachelor,"leadership, python, agile, sql, statistics","Worked as consultant for 4 years with expertise in leadership, python, agile",consultant,1
CAND_0948,16,bachelor,"linux, teamwork, javascript, statistics, python, kubernetes, azure, communication","Worked as manager for 16 years with expertise in linux, teamwork, javascript",manager,1
CAND_0949,16,associate,"leadership, docker, python, agile, excel","Worked as consultant for 16 years with expertise in leadership, docker, python",consultant,1
CAND_0950,17,master,"leadership, java, react, excel, git, teamwork, machine learning","Worked as developer for 17 years with expertise in leadership, java, react",developer,1
CAND_0951,11,bachelor,"scrum, react, project management, aws, git, agile, excel","Worked as consultant for 11 years with expertise in scrum, react, project management",consultant,1
CAND_0952,11,phd,"communication, data analysis","Worked as analyst for 11 years with expertise in communication, data analysis",analyst,1
CAND_0953,1,bachelor,"sql, teamwork, machine learning, scrum","Worked as consultant for 1 years with expertise in sql, teamwork, machine learning",consultant,0
CAND_0954,8,high_school,"nodejs, excel, communication, docker, javascript, machine learning, scrum","Worked as manager for 8 years with expertise in nodejs, excel, communication",manager,0
CAND_0955,8,master,"sql, java, azure, machine learning, statistics","Worked as manager for 8 years with expertise in sql, java, azure",manager,1
CAND_0956,15,phd,"machine learning, java","Worked as designer for 15 years with expertise in machine learning, java",designer,1
CAND_0957,16,associate,"java, nodejs, leadership, kubernetes, agile, communication","Worked as manager for 16 years with expertise in java, nodejs, leadership",manager,1
CAND_0958,15,high_school,"data analysis, python, excel, machine learning, git, scrum, nodejs, azure","Worked as consultant for 15 years with expertise in data analysis, python, excel",consultant,1
CAND_0959,13,bachelor,"machine learning, teamwork, javascript, sql","Worked as analyst for 13 years with expertise in machine learning, teamwork, javascript",analyst,1
CAND_0960,19,associate,"teamwork, machine learning","Worked as designer for 19 years with expertise in teamwork, machine learning",designer,0
CAND_0961,0,phd,"docker, git, project management, statistics, agile","Worked as developer for 0 years with expertise in docker, git, project management",developer,1
CAND_0962,3,bachelor,"javascript, agile, leadership, communication","Worked as developer for 3 years with expertise in javascript, agile, leadership",developer,1
CAND_0963,14,associate,"git, python, azure","Worked as analyst for 14 years with expertise in git, python, azure",analyst,0
CAND_0964,14,phd,"javascript, nodejs, react","Worked as consultant for 14 years with expertise in javascript, nodejs, react",consultant,1
CAND_0965,17,bachelor,"git, machine learning, agile, data analysis","Worked as analyst for 17 years with expertise in git, machine learning, agile",analyst,1
CAND_0966,17,master,"machine learning, aws","Worked as consultant for 17 years with expertise in machine learning, aws",consultant,1
CAND_0967,16,master,"nodejs, statistics, kubernetes, linux, project management, scrum, agile","Worked as designer for 16 years with expertise in nodejs, statistics, kubernetes",designer,1
CAND_0968,16,phd,"machine learning, excel, docker, project management, teamwork","Worked as designer for 16 years with expertise in machine learning, excel, docker",designer,1
CAND_0969,8,associate,"git, react, data analysis","Worked as manager for 8 years with expertise in git, react, data analysis",manager,0
CAND_0970,1,high_school,"docker, react, linux, statistics","Worked as developer for 1 years with expertise in docker, react, linux",developer,0
CAND_0971,1,bachelor,"scrum, communication, leadership, teamwork, statistics","Worked as manager for 1 years with expertise in scrum, communication, leadership",manager,1
CAND_0972,9,phd,"teamwork, sql, javascript","Worked as designer for 9 years with expertise in teamwork, sql, javascript",designer,1
CAND_0973,6,phd,"nodejs, linux, statistics, sql, aws","Worked as designer for 6 years with expertise in nodejs, linux, statistics",designer,1
CAND_0974,2,bachelor,"python, git, kubernetes, azure","Worked as designer for 2 years with expertise in python, git, kubernetes",designer,0
CAND_0975,13,associate,"linux, data analysis, javascript","Worked as designer for 13 years with expertise in linux, data analysis, javascript",designer,0
CAND_0976,5,bachelor,"scrum, azure, python, excel, statistics, react, teamwork","Worked as consultant for 5 years with expertise in scrum, azure, python",consultant,1
CAND_0977,8,phd,"sql, react, teamwork, javascript","Worked as manager for 8 years with expertise in sql, react, teamwork",manager,1
CAND_0978,16,master,"teamwork, agile, nodejs","Worked as designer for 16 years with expertise in teamwork, agile, nodejs",designer,1
CAND_0979,2,high_school,"javascript, docker, nodejs, teamwork, react, java, machine learning, python","Worked as developer for 2 years with expertise in javascript, docker, nodejs",developer,0
CAND_0980,7,associate,"linux, excel, git, azure, agile, javascript","Worked as consultant for 7 years with expertise in linux, excel, git",consultant,0
CAND_0981,4,bachelor,"data analysis, javascript, leadership, project management, machine learning, linux, scrum","Worked as consultant for 4 years with expertise in data analysis, javascript, leadership",consultant,1
CAND_0982,9,phd,"communication, agile","Worked as designer for 9 years with expertise in communication, agile",designer,1
CAND_0983,2,master,"project management, java, data analysis, react, communication","Worked as consultant for 2 years with expertise in project management, java, data analysis",consultant,1
CAND_0984,18,high_school,"aws, machine learning, agile","Worked as analyst for 18 years with expertise in aws, machine learning, agile",analyst,0
CAND_0985,19,associate,"project management, excel, machine learning, linux","Worked as manager for 19 years with expertise in project management, excel, machine learning",manager,0
CAND_0986,10,master,"git, nodejs, scrum, java, linux, communication, javascript, docker","Worked as designer for 10 years with expertise in git, nodejs, scrum",designer,1
CAND_0987,15,master,"teamwork, nodejs, leadership, excel, docker, sql","Worked as manager for 15 years with expertise in teamwork, nodejs, leadership",manager,1
CAND_0988,9,associate,"aws, sql, excel, teamwork","Worked as manager for 9 years with expertise in aws, sql, excel",manager,0
CAND_0989,19,master,"javascript, react, aws, excel","Worked as manager for 19 years with expertise in javascript, react, aws",manager,1
CAND_0990,12,master,"nodejs, agile, git, communication","Worked as designer for 12 years with expertise in nodejs, agile, git",designer,1
CAND_0991,2,master,"nodejs, sql, docker, statistics, python","Worked as designer for 2 years with expertise in nodejs, sql, docker",designer,1
CAND_0992,15,bachelor,"communication, aws, azure, nodejs, statistics, machine learning, linux, data analysis","Worked as consultant for 15 years with expertise in communication, aws, azure",consultant,1
CAND_0993,5,associate,"linux, kubernetes, data analysis, docker, agile, excel","Worked as manager for 5 years with expertise in linux, kubernetes, data analysis",manager,0
CAND_0994,15,bachelor,"scrum, javascript, machine learning, linux, communication, sql, excel, data analysis","Worked as designer for 15 years with expertise in scrum, javascript, machine learning",designer,1
CAND_0995,19,bachelor,"data analysis, nodejs, communication, javascript, docker, teamwork, kubernetes","Worked as analyst for 19 years with expertise in data analysis, nodejs, communication",analyst,1
CAND_0996,9,phd,"aws, communication, javascript, sql","Worked as manager for 9 years with expertise in aws, communication, javascript",manager,1
CAND_0997,2,phd,"nodejs, teamwork, javascript, aws, statistics, azure","Worked as analyst for 2 years with expertise in nodejs, teamwork, javascript",analyst,0
CAND_0998,4,high_school,"leadership, excel, communication","Worked as manager for 4 years with expertise in leadership, excel, communication",manager,0
CAND_0999,15,bachelor,"teamwork, communication, linux, git, project management, java","Worked as developer for 15 years with expertise in teamwork, communication, linux",developer,1
CAND_1000,9,high_school,"statistics, leadership, javascript","Worked as designer for 9 years with expertise in statistics, leadership, javascript",designer,0
